obs_id,a,b,E1,E2
0,304.269745,23.197798,0.571726,0.532817
0,305.329071,22.875750,0.845360,0.515745
0,304.607971,23.099173,0.654272,0.543737
0,304.000122,23.761087,0.622231,0.504517
0,304.178802,23.820517,0.764573,0.586701
0,303.889709,23.591852,0.618332,0.539764
0,304.149414,23.356672,0.566591,0.628762
0,304.814575,23.032164,0.773315,0.557770
0,304.227661,23.711617,0.673441,0.566852
0,304.666748,23.334455,0.703450,0.557462
0,304.343628,23.168787,0.568233,0.546223
0,304.417999,23.718088,0.705546,0.542136
0,304.134796,23.746563,0.732922,0.551384
0,303.704529,23.617594,0.557219,0.540347
0,304.171021,23.223892,0.526815,0.726470
0,304.705658,23.287973,0.742429,0.535319
0,304.721497,23.159786,0.739639,0.507366
0,304.405273,23.587532,0.751513,0.641427
0,304.321259,23.487560,0.688371,0.567501
0,303.937469,23.531071,0.654196,0.516824
0,303.868408,23.393335,0.534665,0.545212
0,304.459442,22.949539,0.571568,0.628052
0,304.052582,23.449646,0.571019,0.512368
0,303.544769,23.550158,0.562092,0.534777
0,304.708649,23.059752,0.675341,0.540977
0,304.322296,23.172958,0.623008,0.543047
0,304.191132,23.503336,0.632485,0.490735
0,304.010803,23.513561,0.568407,0.532748
0,303.733765,23.691351,0.673908,0.620869
0,304.344482,23.376909,0.698464,0.590861
0,304.181274,23.309589,0.536199,0.578978
0,304.268280,23.532045,0.660105,0.611562
0,304.064056,23.680449,0.657583,0.494507
0,304.182587,23.269295,0.534501,0.589935
0,303.789215,23.779301,0.588218,0.587692
0,304.547211,22.942255,0.657376,0.654617
0,303.679871,24.211090,0.665288,0.535380
0,303.695984,23.440205,0.587119,0.736988
0,303.671936,23.900356,0.547872,0.521535
0,303.795197,23.443117,0.542388,0.587292
0,303.766663,23.492485,0.567229,0.557676
0,303.790161,23.662022,0.573001,0.510193
0,304.442902,23.319540,0.720933,0.536632
0,304.632324,23.267403,0.755800,0.508914
0,303.668030,23.661789,0.596641,0.499481
0,303.722748,23.509624,0.607639,0.496849
0,304.523590,23.550760,0.673321,0.598022
